HDI Rank,Country,1990,1991,1992,1993,1994,1995,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
86,Bosnia-Herzegovina,,,,,,,,0.652988889,0.652988889,0.652988889,0.652988889,0.652988889,0.650696975,0.648305061,0.651568702,0.649276788,0.649762652,0.655318208,0.655318208,0.655318208,0.655318208,0.66187139,0.668490104
109,Botswana,0.45855,0.487247222,0.487247222,0.487247222,0.487247222,0.515944444,0.5761,0.591716667,0.591716667,0.591716667,0.591716667,0.607333333,0.603,0.607,0.611,0.615,0.619,0.619,0.619,0.619,0.619,0.62519,0.6314419
79,Brazil,0.463059278,0.49329848,0.49329848,0.49329848,0.49329848,0.523537681,0.581495617,0.597936698,0.597936698,0.597936698,0.597936698,0.614377778,0.62678879,0.639199801,0.656958599,0.657925616,0.662462812,0.661305629,0.661305629,0.661305629,0.661305629,0.667918685,0.674597872
30,Brunei,0.588696296,0.607184259,0.607184259,0.607184259,0.607184259,0.625672222,0.646455556,0.659011112,0.659011112,0.659011112,0.659011112,0.671566667,0.681786667,0.680895556,0.677226667,0.681891111,0.678222222,0.681,0.692111111,0.692111111,0.692111111,0.699032222,0.706022544
58,Bulgaria,0.631507778,0.638782778,0.638782778,0.638782778,0.638782778,0.646057778,0.676223333,0.692910863,0.692910863,0.692910863,0.692910863,0.709598392,0.71311571,0.724966362,0.72848368,0.734778776,0.746629427,0.749407205,0.749407205,0.749407205,0.749407205,0.756901277,0.76447029
181,Burkina Faso,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,0.172255556,0.172255556,0.172255556,0.172255556,0.172255556,0.177811111,0.1917,0.205588889,0.2167,0.227811111,0.2417,0.250033333,0.250033333,0.250033333,0.252533666,0.255059003
180,Burundi,0.170155556,0.175977778,0.175977778,0.175977778,0.175977778,0.1818,0.186627778,0.214497223,0.214497223,0.214497223,0.214497223,0.242366667,0.281244444,0.303455556,0.327055556,0.350655556,0.370088889,0.370088889,0.370088889,0.370088889,0.370088889,0.373789778,0.377527676
136,Cambodia,0.362944444,0.367565079,0.367565079,0.367565079,0.367565079,0.372185714,0.400311111,0.439105556,0.439105556,0.439105556,0.439105556,0.4779,0.485244444,0.4912,0.494377778,0.494777778,0.495177778,0.495177778,0.495177778,0.495177778,0.495177778,0.500129556,0.505130851
152,Cameroon,0.336422222,0.340183333,0.340183333,0.340183333,0.340183333,0.343944444,0.356522222,0.382416667,0.382416667,0.382416667,0.382416667,0.408311111,0.406028889,0.428746667,0.445908889,0.463071111,0.480233333,0.485788889,0.485788889,0.485788889,0.485788889,0.490646778,0.495553246
8,Canada,0.808755556,0.8176,0.8176,0.8176,0.8176,0.826444444,0.807522222,0.830344445,0.830344445,0.830344445,0.830344445,0.853166667,0.852593333,0.85202,0.851446667,0.850873333,0.8503,0.8503,0.8503,0.8503,0.8503,0.858803,0.86739103
